datetime,discharge_cfs,discharge_m3s
1993-12-02 16:00:00+00:00,7010,198.5010946
1993-12-02 17:00:00+00:00,7135,202.0407004
1993-12-02 18:00:00+00:00,7365,208.5535752
1993-12-02 19:00:00+00:00,6675,189.014951
1993-12-02 20:00:00+00:00,7045,199.4921842
1993-12-02 21:00:00+00:00,6870,194.5367361
1993-12-02 22:00:00+00:00,7340,207.845654
1993-12-02 23:00:00+00:00,7015,198.6426788
1993-12-03 00:00:00+00:00,7005,198.3595104
1993-12-03 01:00:00+00:00,6920,195.9525784
1993-12-03 02:00:00+00:00,6945,196.6604996
1993-12-03 03:00:00+00:00,6915,195.8109942
1993-12-03 04:00:00+00:00,7100,201.0496108
1993-12-03 05:00:00+00:00,6720,190.2892091
1993-12-03 06:00:00+00:00,6590,186.608019
1993-12-03 07:00:00+00:00,7215,204.3060482
1993-12-03 08:00:00+00:00,7540,213.5090233
1993-12-03 09:00:00+00:00,6790,192.2713884
1993-12-03 10:00:00+00:00,6550,185.4753452
1993-12-03 11:00:00+00:00,6575,186.1832663
1993-12-03 12:00:00+00:00,7150,202.4654531
1993-12-03 13:00:00+00:00,6555,185.6169294
1993-12-03 14:00:00+00:00,6985,197.7931734
1993-12-03 15:00:00+00:00,6985,197.7931734
1993-12-03 16:00:00+00:00,6245,176.838707
1993-12-03 17:00:00+00:00,7020,198.7842631
1993-12-03 18:00:00+00:00,6520,184.6258398
1993-12-03 19:00:00+00:00,6880,194.8199046
1993-12-03 20:00:00+00:00,6655,188.4486141
1993-12-03 21:00:00+00:00,6770,191.7050514
1993-12-03 22:00:00+00:00,6980,197.6515892
1993-12-03 23:00:00+00:00,7125,201.757532
1993-12-04 00:00:00+00:00,6690,189.4397037
1993-12-04 01:00:00+00:00,6365,180.2367286
1993-12-04 02:00:00+00:00,6785,192.1298041
1993-12-04 03:00:00+00:00,6510,184.3426713
1993-12-04 04:00:00+00:00,6515,184.4842555
1993-12-04 05:00:00+00:00,6515,184.4842555
1993-12-04 06:00:00+00:00,6275,177.6882124
1993-12-04 07:00:00+00:00,6540,185.1921767
1993-12-04 08:00:00+00:00,6095,172.59118
1993-12-04 09:00:00+00:00,6765,191.5634672
1993-12-04 10:00:00+00:00,6455,182.7852448
1993-12-04 11:00:00+00:00,6645,188.1654456
1993-12-04 12:00:00+00:00,6275,177.6882124
1993-12-04 13:00:00+00:00,6575,186.1832663
1993-12-04 14:00:00+00:00,6250,176.9802912
1993-12-04 15:00:00+00:00,6440,182.3604921
1993-12-04 16:00:00+00:00,6435,182.2189078
1993-12-04 17:00:00+00:00,6435,182.2189078
1993-12-04 18:00:00+00:00,6655,188.4486141
1993-12-04 19:00:00+00:00,6380,180.6614813
1993-12-04 20:00:00+00:00,6195,175.4228646
1993-12-04 21:00:00+00:00,6375,180.519897
1993-12-04 22:00:00+00:00,6315,178.8208862
1993-12-04 23:00:00+00:00,6555,185.6169294
1993-12-05 00:00:00+00:00,6705,189.8644564
1993-12-05 01:00:00+00:00,6305,178.5377178
1993-12-05 02:00:00+00:00,6440,182.3604921
1993-12-05 03:00:00+00:00,6165,174.5733592
1993-12-05 04:00:00+00:00,6670,188.8733668
1993-12-05 05:00:00+00:00,6770,191.7050514
1993-12-05 06:00:00+00:00,6475,183.3515817
1993-12-05 07:00:00+00:00,6760,191.421883
1993-12-05 08:00:00+00:00,6730,190.5723776
1993-12-05 09:00:00+00:00,6745,190.9971303
1993-12-05 10:00:00+00:00,6880,194.8199046
1993-12-05 11:00:00+00:00,6800,192.5545568
1993-12-05 12:00:00+00:00,6745,190.9971303
1993-12-05 13:00:00+00:00,6270,177.5466281
1993-12-05 14:00:00+00:00,7150,202.4654531
1993-12-05 15:00:00+00:00,7000,198.2179261
1993-12-05 16:00:00+00:00,6555,185.6169294
1993-12-05 17:00:00+00:00,7070,200.2001054
1993-12-05 18:00:00+00:00,6805,192.6961411
1993-12-05 19:00:00+00:00,6925,196.0941626
1993-12-05 20:00:00+00:00,7070,200.2001054
1993-12-05 21:00:00+00:00,7190,203.598127
1993-12-05 22:00:00+00:00,7345,207.9872382
1993-12-05 23:00:00+00:00,7175,203.1733743
1993-12-06 00:00:00+00:00,6960,197.0852523
1993-12-06 01:00:00+00:00,7795,220.7298192
1993-12-06 02:00:00+00:00,7615,215.6327868
1993-12-06 03:00:00+00:00,7535,213.3674391
1993-12-06 04:00:00+00:00,7895,223.5615038
1993-12-06 05:00:00+00:00,7875,222.9951669
1993-12-06 06:00:00+00:00,8575,242.8169595
1993-12-06 07:00:00+00:00,7885,223.2783354
1993-12-06 08:00:00+00:00,8500,240.693196
1993-12-06 09:00:00+00:00,8030,227.3842781
1993-12-06 10:00:00+00:00,7555,213.933776
1993-12-06 11:00:00+00:00,8170,231.3486367
1993-12-06 12:00:00+00:00,8210,232.4813105
1993-12-06 13:00:00+00:00,9000,254.8516193
1993-12-06 14:00:00+00:00,9000,254.8516193
1993-12-06 15:00:00+00:00,9060,256.5506301
1993-12-06 16:00:00+00:00,8475,239.9852749
1993-12-06 17:00:00+00:00,9185,260.0902359
1993-12-06 18:00:00+00:00,9205,260.6565729
1993-12-06 19:00:00+00:00,9135,258.6743936
1993-12-06 20:00:00+00:00,8745,247.6308234
1993-12-06 21:00:00+00:00,8880,251.4535977
1993-12-06 22:00:00+00:00,9245,261.7892467
1993-12-06 23:00:00+00:00,8935,253.0110243
1993-12-07 00:00:00+00:00,9150,259.0991463
1993-12-07 01:00:00+00:00,9510,269.2932111
1993-12-07 02:00:00+00:00,8795,249.0466658
1993-12-07 03:00:00+00:00,9395,266.0367737
1993-12-07 04:00:00+00:00,9290,263.0635048
1993-12-07 05:00:00+00:00,9100,257.683304
1993-12-07 06:00:00+00:00,9360,265.0456841
1993-12-07 07:00:00+00:00,9390,265.8951895
1993-12-07 08:00:00+00:00,9420,266.7446949
1993-12-07 09:00:00+00:00,9435,267.1694476
1993-12-07 10:00:00+00:00,9445,267.4526161
1993-12-07 11:00:00+00:00,9465,268.018953
1993-12-07 12:00:00+00:00,9470,268.1605372
1993-12-07 13:00:00+00:00,9490,268.7268742
1993-12-07 14:00:00+00:00,9495,268.8684584
1993-12-07 15:00:00+00:00,9490,268.7268742
1993-12-07 16:00:00+00:00,9505,269.1516269
1993-12-07 17:00:00+00:00,9510,269.2932111
1993-12-07 18:00:00+00:00,9515,269.4347953
1993-12-07 19:00:00+00:00,9515,269.4347953
1993-12-07 20:00:00+00:00,9515,269.4347953
1993-12-07 21:00:00+00:00,9520,269.5763796
1993-12-07 22:00:00+00:00,9515,269.4347953
1993-12-07 23:00:00+00:00,9520,269.5763796
1993-12-08 00:00:00+00:00,9510,269.2932111
1993-12-08 01:00:00+00:00,9510,269.2932111
1993-12-08 02:00:00+00:00,9500,269.0100426
1993-12-08 03:00:00+00:00,9490,268.7268742
1993-12-08 04:00:00+00:00,9490,268.7268742
1993-12-08 05:00:00+00:00,9475,268.3021215
1993-12-08 06:00:00+00:00,9460,267.8773688
1993-12-08 07:00:00+00:00,9445,267.4526161
1993-12-08 08:00:00+00:00,9420,266.7446949
1993-12-08 09:00:00+00:00,9395,266.0367737
1993-12-08 10:00:00+00:00,9365,265.1872683
1993-12-08 11:00:00+00:00,9340,264.4793472
1993-12-08 12:00:00+00:00,9315,263.771426
1993-12-08 13:00:00+00:00,9275,262.6387521
1993-12-08 14:00:00+00:00,9225,261.2229098
1993-12-08 15:00:00+00:00,9190,260.2318202
1993-12-08 16:00:00+00:00,9150,259.0991463
1993-12-08 17:00:00+00:00,9120,258.2496409
1993-12-08 18:00:00+00:00,9070,256.8337986
1993-12-08 19:00:00+00:00,9035,255.842709
1993-12-08 20:00:00+00:00,8990,254.5684509
1993-12-08 21:00:00+00:00,8965,253.8605297
1993-12-08 22:00:00+00:00,8910,252.3031031
1993-12-08 23:00:00+00:00,8880,251.4535977
1993-12-09 00:00:00+00:00,8840,250.3209239
1993-12-09 01:00:00+00:00,8820,249.7545869
1993-12-09 02:00:00+00:00,8795,249.0466658
1993-12-09 03:00:00+00:00,8765,248.1971604
1993-12-09 04:00:00+00:00,8745,247.6308234
1993-12-09 05:00:00+00:00,8715,246.781318
1993-12-09 06:00:00+00:00,8275,234.3219055
1993-12-09 07:00:00+00:00,8270,234.1803213
1993-12-09 08:00:00+00:00,8340,236.1625006
1993-12-09 09:00:00+00:00,8300,235.0298267
1993-12-09 10:00:00+00:00,8710,246.6397338
1993-12-09 11:00:00+00:00,8095,229.2248732
1993-12-09 12:00:00+00:00,7990,226.2516043
1993-12-09 13:00:00+00:00,7885,223.2783354
1993-12-09 14:00:00+00:00,7980,225.9684358
1993-12-09 15:00:00+00:00,8605,243.6664649
1993-12-09 16:00:00+00:00,8195,232.0565578
1993-12-09 17:00:00+00:00,8035,227.5258624
1993-12-09 18:00:00+00:00,7855,222.42883
1993-12-09 19:00:00+00:00,7590,214.9248656
1993-12-09 20:00:00+00:00,7635,216.1991237
1993-12-09 21:00:00+00:00,7990,226.2516043
1993-12-09 22:00:00+00:00,8030,227.3842781
1993-12-09 23:00:00+00:00,7780,220.3050665
1993-12-10 00:00:00+00:00,7850,222.2872457
1993-12-10 01:00:00+00:00,7015,198.6426788
1993-12-10 02:00:00+00:00,7670,217.1902134
1993-12-10 03:00:00+00:00,7310,206.9961486
1993-12-10 04:00:00+00:00,7305,206.8545644
1993-12-10 05:00:00+00:00,7495,212.2347652
1993-12-10 06:00:00+00:00,7540,213.5090233
1993-12-10 07:00:00+00:00,7150,202.4654531
1993-12-10 08:00:00+00:00,7500,212.3763494
1993-12-10 09:00:00+00:00,7470,211.526844
1993-12-10 10:00:00+00:00,7180,203.3149585
1993-12-10 11:00:00+00:00,6700,189.7228722
1993-12-10 12:00:00+00:00,7315,207.1377328
1993-12-10 13:00:00+00:00,6920,195.9525784
1993-12-10 14:00:00+00:00,6875,194.6783203
1993-12-10 15:00:00+00:00,7075,200.3416896
1993-12-10 16:00:00+00:00,7435,210.5357544
1993-12-10 17:00:00+00:00,6910,195.66941
1993-12-10 18:00:00+00:00,6985,197.7931734
1993-12-10 19:00:00+00:00,7105,201.191195
1993-12-10 20:00:00+00:00,7235,204.8723851
1993-12-10 21:00:00+00:00,7095,200.9080266
1993-12-10 22:00:00+00:00,7065,200.0585212
1993-12-10 23:00:00+00:00,7085,200.6248581
1993-12-11 00:00:00+00:00,6870,194.5367361
1993-12-11 01:00:00+00:00,6550,185.4753452
1993-12-11 02:00:00+00:00,6625,187.5991087
1993-12-11 03:00:00+00:00,6170,174.7149435
1993-12-11 04:00:00+00:00,6875,194.6783203
1993-12-11 05:00:00+00:00,6925,196.0941626
1993-12-11 06:00:00+00:00,6495,183.9179186
1993-12-11 07:00:00+00:00,6630,187.7406929
1993-12-11 08:00:00+00:00,6625,187.5991087
1993-12-11 09:00:00+00:00,6620,187.4575244
1993-12-11 10:00:00+00:00,6420,181.7941551
1993-12-11 11:00:00+00:00,6545,185.3337609
1993-12-11 12:00:00+00:00,6825,193.262478
1993-12-11 13:00:00+00:00,6810,192.8377253
1993-12-11 14:00:00+00:00,6920,195.9525784
1993-12-11 15:00:00+00:00,6745,190.9971303
1993-12-11 16:00:00+00:00,6675,189.014951
1993-12-11 17:00:00+00:00,6835,193.5456465
1993-12-11 18:00:00+00:00,6290,178.1129651
1993-12-11 19:00:00+00:00,6460,182.926829
1993-12-11 20:00:00+00:00,6395,181.086234
1993-12-11 21:00:00+00:00,6400,181.2278182
1993-12-11 22:00:00+00:00,6810,192.8377253
1993-12-11 23:00:00+00:00,6545,185.3337609
1993-12-12 00:00:00+00:00,6485,183.6347501
1993-12-12 01:00:00+00:00,6020,170.4674165
1993-12-12 02:00:00+00:00,6460,182.926829
1993-12-12 03:00:00+00:00,6050,171.3169219
1993-12-12 04:00:00+00:00,6030,170.7505849
1993-12-12 05:00:00+00:00,6500,184.0595028
1993-12-12 06:00:00+00:00,6405,181.3694024
1993-12-12 07:00:00+00:00,6330,179.2456389
1993-12-12 08:00:00+00:00,6545,185.3337609
1993-12-12 09:00:00+00:00,6285,177.9713808
1993-12-12 10:00:00+00:00,6330,179.2456389
1993-12-12 11:00:00+00:00,6225,176.27237
1993-12-12 12:00:00+00:00,6010,170.184248
1993-12-12 13:00:00+00:00,6500,184.0595028
1993-12-12 14:00:00+00:00,6525,184.767424
1993-12-12 15:00:00+00:00,6280,177.8297966
1993-12-12 16:00:00+00:00,6695,189.5812879
1993-12-12 17:00:00+00:00,6745,190.9971303
1993-12-12 18:00:00+00:00,6775,191.8466357
1993-12-12 19:00:00+00:00,6935,196.3773311
1993-12-12 20:00:00+00:00,6815,192.9793095
1993-12-12 21:00:00+00:00,6590,186.608019
1993-12-12 22:00:00+00:00,6400,181.2278182
1993-12-12 23:00:00+00:00,6600,186.8911875
1993-12-13 00:00:00+00:00,6830,193.4040622
1993-12-13 01:00:00+00:00,6930,196.2357469
1993-12-13 02:00:00+00:00,6670,188.8733668
1993-12-13 03:00:00+00:00,6775,191.8466357
1993-12-13 04:00:00+00:00,7255,205.438722
1993-12-13 05:00:00+00:00,6860,194.2535676
1993-12-13 06:00:00+00:00,6915,195.8109942
1993-12-13 07:00:00+00:00,7295,206.5713959
1993-12-13 08:00:00+00:00,7160,202.7486216
1993-12-13 09:00:00+00:00,7380,208.9783278
1993-12-13 10:00:00+00:00,7460,211.2436756
1993-12-13 11:00:00+00:00,7540,213.5090233
1993-12-13 12:00:00+00:00,7640,216.340708
1993-12-13 13:00:00+00:00,7545,213.6506075
1993-12-13 14:00:00+00:00,7950,225.1189304
1993-12-13 15:00:00+00:00,7300,206.7129801
1993-12-13 16:00:00+00:00,7640,216.340708
1993-12-13 17:00:00+00:00,7845,222.1456615
1993-12-13 18:00:00+00:00,7825,221.5793246
1993-12-13 19:00:00+00:00,7920,224.269425
1993-12-13 20:00:00+00:00,8040,227.6674466
1993-12-13 21:00:00+00:00,8025,227.2426939
1993-12-13 22:00:00+00:00,8205,232.3397263
1993-12-13 23:00:00+00:00,8010,226.8179412
1993-12-14 00:00:00+00:00,8320,235.5961636
1993-12-14 01:00:00+00:00,8090,229.0832889
1993-12-14 02:00:00+00:00,7545,213.6506075
1993-12-14 03:00:00+00:00,8600,243.5248807
1993-12-14 04:00:00+00:00,8235,233.1892317
1993-12-14 05:00:00+00:00,8610,243.8080492
1993-12-14 06:00:00+00:00,8945,253.2941928
1993-12-14 07:00:00+00:00,9060,256.5506301
1993-12-14 08:00:00+00:00,9180,259.9486517
1993-12-14 09:00:00+00:00,9290,263.0635048
1993-12-14 10:00:00+00:00,9395,266.0367737
1993-12-14 11:00:00+00:00,9495,268.8684584
1993-12-14 12:00:00+00:00,9590,271.5585588
1993-12-14 13:00:00+00:00,9690,274.3902435
1993-12-14 14:00:00+00:00,9780,276.9387597
1993-12-14 15:00:00+00:00,9860,279.2041074
1993-12-14 16:00:00+00:00,9960,282.0357921
1993-12-14 17:00:00+00:00,10050,284.5843082
1993-12-14 18:00:00+00:00,10150,287.4159929
1993-12-14 19:00:00+00:00,10250,290.2476776
1993-12-14 20:00:00+00:00,10300,291.6635199
1993-12-14 21:00:00+00:00,10400,294.4952046
1993-12-14 22:00:00+00:00,10500,297.3268892
1993-12-14 23:00:00+00:00,10600,300.1585739
1993-12-15 00:00:00+00:00,10700,302.9902585
1993-12-15 01:00:00+00:00,10850,307.2377855
1993-12-15 02:00:00+00:00,10950,310.0694702
1993-12-15 03:00:00+00:00,11050,312.9011548
1993-12-15 04:00:00+00:00,11250,318.5645242
1993-12-15 05:00:00+00:00,11350,321.3962088
1993-12-15 06:00:00+00:00,11550,327.0595781
1993-12-15 07:00:00+00:00,11700,331.3071051
1993-12-15 08:00:00+00:00,11850,335.5546321
1993-12-15 09:00:00+00:00,12050,341.2180014
1993-12-15 10:00:00+00:00,12250,346.8813708
1993-12-15 11:00:00+00:00,12450,352.5447401
1993-12-15 12:00:00+00:00,12650,358.2081094
1993-12-15 13:00:00+00:00,12850,363.8714787
1993-12-15 14:00:00+00:00,13050,369.534848
1993-12-15 15:00:00+00:00,13250,375.1982173
1993-12-15 16:00:00+00:00,13450,380.8615867
1993-12-15 17:00:00+00:00,13700,387.9407983
1993-12-15 18:00:00+00:00,13850,392.1883253
1993-12-15 19:00:00+00:00,14050,397.8516946
1993-12-15 20:00:00+00:00,14300,404.9309063
1993-12-15 21:00:00+00:00,14550,412.0101179
1993-12-15 22:00:00+00:00,14750,417.6734872
1993-12-15 23:00:00+00:00,14950,423.3368566
1993-12-16 00:00:00+00:00,15150,429.0002259
1993-12-16 01:00:00+00:00,15350,434.6635952
1993-12-16 02:00:00+00:00,15550,440.3269645
1993-12-16 03:00:00+00:00,15750,445.9903338
1993-12-16 04:00:00+00:00,15950,451.6537031
1993-12-16 05:00:00+00:00,16150,457.3170725
1993-12-16 06:00:00+00:00,16450,465.8121264
1993-12-16 07:00:00+00:00,16700,472.8913381
1993-12-16 08:00:00+00:00,16900,478.5547074
1993-12-16 09:00:00+00:00,17250,488.4656037
1993-12-16 10:00:00+00:00,17450,494.128973
1993-12-16 11:00:00+00:00,17700,501.2081847
1993-12-16 12:00:00+00:00,17950,508.2873963
1993-12-16 13:00:00+00:00,18200,515.366608
1993-12-16 14:00:00+00:00,18450,522.4458196
1993-12-16 15:00:00+00:00,18650,528.1091889
1993-12-16 16:00:00+00:00,18850,533.7725583
1993-12-16 17:00:00+00:00,19150,542.2676122
1993-12-16 18:00:00+00:00,19350,547.9309816
1993-12-16 19:00:00+00:00,19550,553.5943509
1993-12-16 20:00:00+00:00,19750,559.2577202
1993-12-16 21:00:00+00:00,20000,566.3369318
1993-12-16 22:00:00+00:00,20250,573.4161435
1993-12-16 23:00:00+00:00,20450,579.0795128
1993-12-17 00:00:00+00:00,20650,584.7428821
1993-12-17 01:00:00+00:00,20850,590.4062514
1993-12-17 02:00:00+00:00,21050,596.0696208
1993-12-17 03:00:00+00:00,21200,600.3171478
1993-12-17 04:00:00+00:00,21450,607.3963594
1993-12-17 05:00:00+00:00,21650,613.0597287
1993-12-17 06:00:00+00:00,21800,617.3072557
1993-12-17 07:00:00+00:00,22050,624.3864674
1993-12-17 08:00:00+00:00,22150,627.218152
1993-12-17 09:00:00+00:00,22350,632.8815213
1993-12-17 10:00:00+00:00,22600,639.960733
1993-12-17 11:00:00+00:00,22750,644.20826
1993-12-17 12:00:00+00:00,22900,648.455787
1993-12-17 13:00:00+00:00,23100,654.1191563
1993-12-17 14:00:00+00:00,23300,659.7825256
1993-12-17 15:00:00+00:00,23350,661.1983679
1993-12-17 16:00:00+00:00,23550,666.8617372
1993-12-17 17:00:00+00:00,23700,671.1092642
1993-12-17 18:00:00+00:00,23950,678.1884759
1993-12-17 19:00:00+00:00,24150,683.8518452
1993-12-17 20:00:00+00:00,24350,689.5152145
1993-12-17 21:00:00+00:00,24500,693.7627415
1993-12-17 22:00:00+00:00,24800,702.2577955
1993-12-17 23:00:00+00:00,24900,705.0894801
1993-12-18 00:00:00+00:00,25050,709.3370071
1993-12-18 01:00:00+00:00,25150,712.1686918
1993-12-18 02:00:00+00:00,25300,716.4162188
1993-12-18 03:00:00+00:00,25500,722.0795881
1993-12-18 04:00:00+00:00,25650,726.3271151
1993-12-18 05:00:00+00:00,25800,730.5746421
1993-12-18 06:00:00+00:00,25900,733.4063267
1993-12-18 07:00:00+00:00,26000,736.2380114
1993-12-18 08:00:00+00:00,26150,740.4855384
1993-12-18 09:00:00+00:00,26250,743.317223
1993-12-18 10:00:00+00:00,26350,746.1489077
1993-12-18 11:00:00+00:00,26450,748.9805924
1993-12-18 12:00:00+00:00,26500,750.3964347
1993-12-18 13:00:00+00:00,26550,751.812277
1993-12-18 14:00:00+00:00,26650,754.6439617
1993-12-18 15:00:00+00:00,26750,757.4756463
1993-12-18 16:00:00+00:00,26800,758.8914887
1993-12-18 17:00:00+00:00,26850,760.307331
1993-12-18 18:00:00+00:00,26950,763.1390157
1993-12-18 19:00:00+00:00,26900,761.7231733
1993-12-18 20:00:00+00:00,26950,763.1390157
1993-12-18 21:00:00+00:00,27050,765.9707003
1993-12-18 22:00:00+00:00,27050,765.9707003
1993-12-18 23:00:00+00:00,27100,767.3865426
1993-12-19 00:00:00+00:00,27200,770.2182273
1993-12-19 01:00:00+00:00,27100,767.3865426
1993-12-19 02:00:00+00:00,27100,767.3865426
1993-12-19 03:00:00+00:00,27100,767.3865426
1993-12-19 04:00:00+00:00,27200,770.2182273
1993-12-19 05:00:00+00:00,27100,767.3865426
1993-12-19 06:00:00+00:00,27050,765.9707003
1993-12-19 07:00:00+00:00,27050,765.9707003
1993-12-19 08:00:00+00:00,27000,764.554858
1993-12-19 09:00:00+00:00,27050,765.9707003
1993-12-19 10:00:00+00:00,26950,763.1390157
1993-12-19 11:00:00+00:00,27000,764.554858
1993-12-19 12:00:00+00:00,26850,760.307331
1993-12-19 13:00:00+00:00,26800,758.8914887
1993-12-19 14:00:00+00:00,26800,758.8914887
1993-12-19 15:00:00+00:00,26650,754.6439617
1993-12-19 16:00:00+00:00,26650,754.6439617
1993-12-19 17:00:00+00:00,26600,753.2281193
1993-12-19 18:00:00+00:00,26550,751.812277
1993-12-19 19:00:00+00:00,26400,747.56475
1993-12-19 20:00:00+00:00,26350,746.1489077
1993-12-19 21:00:00+00:00,26300,744.7330654
1993-12-19 22:00:00+00:00,26100,739.0696961
1993-12-19 23:00:00+00:00,26050,737.6538537
1993-12-20 00:00:00+00:00,25900,733.4063267
1993-12-20 01:00:00+00:00,25850,731.9904844
1993-12-20 02:00:00+00:00,25700,727.7429574
1993-12-20 03:00:00+00:00,25550,723.4954304
1993-12-20 04:00:00+00:00,25450,720.6637458
1993-12-20 05:00:00+00:00,25400,719.2479034
1993-12-20 06:00:00+00:00,25200,713.5845341
1993-12-20 07:00:00+00:00,25050,709.3370071
1993-12-20 08:00:00+00:00,25000,707.9211648
1993-12-20 09:00:00+00:00,24800,702.2577955
1993-12-20 10:00:00+00:00,24850,703.6736378
1993-12-20 11:00:00+00:00,24650,698.0102685
1993-12-20 12:00:00+00:00,24700,699.4261108
1993-12-20 13:00:00+00:00,24650,698.0102685
1993-12-20 14:00:00+00:00,24350,689.5152145
1993-12-20 15:00:00+00:00,24200,685.2676875
1993-12-20 16:00:00+00:00,24050,681.0201605
1993-12-20 17:00:00+00:00,23900,676.7726335
1993-12-20 18:00:00+00:00,23750,672.5251066
1993-12-20 19:00:00+00:00,23550,666.8617372
1993-12-20 20:00:00+00:00,23450,664.0300526
1993-12-20 21:00:00+00:00,23300,659.7825256
1993-12-20 22:00:00+00:00,23100,654.1191563
1993-12-20 23:00:00+00:00,22950,649.8716293
1993-12-21 00:00:00+00:00,22850,647.0399446
1993-12-21 01:00:00+00:00,22750,644.20826
1993-12-21 02:00:00+00:00,22550,638.5448906
1993-12-21 03:00:00+00:00,22450,635.713206
1993-12-21 04:00:00+00:00,22250,630.0498367
1993-12-21 05:00:00+00:00,22100,625.8023097
1993-12-21 06:00:00+00:00,21950,621.5547827
1993-12-21 07:00:00+00:00,21850,618.723098
1993-12-21 08:00:00+00:00,21650,613.0597287
1993-12-21 09:00:00+00:00,21500,608.8122017
1993-12-21 10:00:00+00:00,21350,604.5646747
1993-12-21 11:00:00+00:00,21150,598.9013054
1993-12-21 12:00:00+00:00,21000,594.6537784
1993-12-21 13:00:00+00:00,20800,588.9904091
1993-12-21 14:00:00+00:00,20650,584.7428821
1993-12-21 15:00:00+00:00,20500,580.4953551
1993-12-21 16:00:00+00:00,20350,576.2478281
1993-12-21 17:00:00+00:00,20250,573.4161435
1993-12-21 18:00:00+00:00,20050,567.7527742
1993-12-21 19:00:00+00:00,19850,562.0894049
1993-12-21 20:00:00+00:00,19700,557.8418779
1993-12-21 21:00:00+00:00,19550,553.5943509
1993-12-21 22:00:00+00:00,19350,547.9309816
1993-12-21 23:00:00+00:00,19250,545.0992969
1993-12-22 00:00:00+00:00,19050,539.4359276
1993-12-22 01:00:00+00:00,18900,535.1884006
1993-12-22 02:00:00+00:00,18750,530.9408736
1993-12-22 03:00:00+00:00,18650,528.1091889
1993-12-22 04:00:00+00:00,18450,522.4458196
1993-12-22 05:00:00+00:00,18300,518.1982926
1993-12-22 06:00:00+00:00,18050,511.119081
1993-12-22 07:00:00+00:00,17950,508.2873963
1993-12-22 08:00:00+00:00,17800,504.0398693
1993-12-22 09:00:00+00:00,17600,498.3765
1993-12-22 10:00:00+00:00,17450,494.128973
1993-12-22 11:00:00+00:00,17300,489.881446
1993-12-22 12:00:00+00:00,17150,485.6339191
1993-12-22 13:00:00+00:00,16950,479.9705497
1993-12-22 14:00:00+00:00,16850,477.1388651
1993-12-22 15:00:00+00:00,16650,471.4754958
1993-12-22 16:00:00+00:00,16500,467.2279688
1993-12-22 17:00:00+00:00,16400,464.3962841
1993-12-22 18:00:00+00:00,16250,460.1487571
1993-12-22 19:00:00+00:00,16100,455.9012301
1993-12-22 20:00:00+00:00,15950,451.6537031
1993-12-22 21:00:00+00:00,15850,448.8220185
1993-12-22 22:00:00+00:00,15700,444.5744915
1993-12-22 23:00:00+00:00,15650,443.1586492
1993-12-23 00:00:00+00:00,15550,440.3269645
1993-12-23 01:00:00+00:00,15450,437.4952798
1993-12-23 02:00:00+00:00,15350,434.6635952
1993-12-23 03:00:00+00:00,15250,431.8319105
1993-12-23 04:00:00+00:00,15150,429.0002259
1993-12-23 05:00:00+00:00,15050,426.1685412
1993-12-23 06:00:00+00:00,14950,423.3368566
1993-12-23 07:00:00+00:00,14800,419.0893296
1993-12-23 08:00:00+00:00,14700,416.2576449
1993-12-23 09:00:00+00:00,14650,414.8418026
