dateTime,value,discharge_m3s
3/20/1955,22,0.622970625
3/21/1955,22,0.622970625
3/22/1955,22,0.622970625
3/23/1955,22,0.622970625
3/24/1955,22,0.622970625
3/25/1955,21,0.594653778
3/26/1955,19,0.538020085
3/27/1955,16,0.453069545
3/28/1955,15,0.424752699
3/29/1955,15,0.424752699
3/30/1955,15,0.424752699
3/31/1955,15,0.424752699
4/1/1955,15,0.424752699
4/2/1955,23,0.651287472
4/3/1955,38,1.07604017
4/4/1955,37,1.047723324
4/5/1955,32,0.906139091
4/6/1955,25,0.707921165
4/7/1955,22,0.622970625
4/8/1955,20,0.566336932
4/9/1955,20,0.566336932
4/10/1955,3660,103.6396585
4/11/1955,3460,97.97628921
4/12/1955,1250,35.39605824
4/13/1955,5090,144.1327492
4/14/1955,4700,133.089179
4/15/1955,1130,31.99803665
4/16/1955,520,14.72476023
4/17/1955,346,9.797628921
4/18/1955,252,7.135845341
4/19/1955,187,5.295250313
4/20/1955,150,4.247526989
4/21/1955,134,3.794457443
4/22/1955,123,3.482972131
4/23/1955,103,2.916635199
4/24/1955,89,2.520199347
4/25/1955,74,2.095446648
4/26/1955,60,1.699010796
4/27/1955,52,1.472476023
4/28/1955,45,1.274258097
4/29/1955,39,1.104357017
4/30/1955,34,0.962772784
5/1/1955,31,0.877822244
5/2/1955,26,0.736238011
5/3/1955,24,0.679604318
5/4/1955,22,0.622970625
5/5/1955,20,0.566336932
5/6/1955,18,0.509703239
5/7/1955,17,0.481386392
5/8/1955,16,0.453069545
5/9/1955,15,0.424752699
5/10/1955,15,0.424752699
5/11/1955,12,0.339802159
5/12/1955,12,0.339802159
5/13/1955,11,0.311485313
5/14/1955,12,0.339802159
5/15/1955,13,0.368119006
5/16/1955,17,0.481386392
5/17/1955,21,0.594653778
5/18/1955,24,0.679604318
5/19/1955,58,1.642377102
5/20/1955,236,6.682775796
5/21/1955,607,17.18832588
5/22/1955,270,7.64554858
5/23/1955,130,3.681190057
5/24/1955,86,2.435248807
5/25/1955,54,1.529109716
5/26/1955,39,1.104357017
5/27/1955,29,0.821188551
5/28/1955,22,0.622970625
5/29/1955,23,0.651287472
5/30/1955,17,0.481386392
5/31/1955,15,0.424752699
6/1/1955,14,0.396435852
6/2/1955,12,0.339802159
6/3/1955,10,0.283168466
6/4/1955,8.6,0.243524881
6/5/1955,8.6,0.243524881
6/6/1955,10,0.283168466
6/7/1955,9.2,0.260514989
6/8/1955,9.2,0.260514989
6/9/1955,8.6,0.243524881
6/10/1955,14,0.396435852
6/11/1955,11,0.311485313
6/12/1955,7.5,0.212376349
6/13/1955,7.5,0.212376349
6/14/1955,7.5,0.212376349
6/15/1955,7.5,0.212376349
6/16/1955,7.5,0.212376349
6/17/1955,13,0.368119006
6/18/1955,39,1.104357017
6/19/1955,23,0.651287472
6/20/1955,14,0.396435852
6/21/1955,11,0.311485313
6/22/1955,7.5,0.212376349
6/23/1955,7.5,0.212376349
6/24/1955,6.4,0.181227818
6/25/1955,6.4,0.181227818
6/26/1955,6.4,0.181227818
6/27/1955,7.5,0.212376349
6/28/1955,8.1,0.229366457
6/29/1955,13,0.368119006
6/30/1955,8.1,0.229366457
7/1/1955,6.9,0.195386241
7/2/1955,56,1.585743409
7/3/1955,25,0.707921165
7/4/1955,15,0.424752699
7/5/1955,12,0.339802159
7/6/1955,8.1,0.229366457
7/7/1955,6.4,0.181227818
7/8/1955,5.2,0.147247602
7/9/1955,6.4,0.181227818
7/10/1955,63,1.783961335
7/11/1955,117,3.313071051
7/12/1955,71,2.010496108
7/13/1955,272,7.702182273
7/14/1955,202,5.720003012
7/15/1955,192,5.436834546
7/16/1955,91,2.57683304
7/17/1955,52,1.472476023
7/18/1955,193,5.465151392
7/19/1955,154,4.360794375
7/20/1955,108,3.058219432
7/21/1955,258,7.305746421
7/22/1955,435,12.31782827
7/23/1955,334,9.457826762
7/24/1955,183,5.181982926
7/25/1955,91,2.57683304
7/26/1955,93,2.633466733
7/27/1955,196,5.550101932
7/28/1955,138,3.90772483
7/29/1955,87,2.463565654
7/30/1955,261,7.390696961
7/31/1955,287,8.126934972
8/1/1955,989,28.00536128
8/2/1955,4260,120.6297665
8/3/1955,2280,64.56241023
8/4/1955,838,23.72951744
8/5/1955,370,10.47723324
8/6/1955,219,6.201389404
8/7/1955,148,4.190893296
8/8/1955,891,25.23031031
8/9/1955,1020,28.88318352
8/10/1955,358,10.13743108
8/11/1955,198,5.606735625
8/12/1955,148,4.190893296
8/13/1955,156,4.417428068
8/14/1955,108,3.058219432
8/15/1955,91,2.57683304
8/16/1955,78,2.208714034
8/17/1955,62,1.755644489
8/18/1955,47,1.33089179
8/19/1955,39,1.104357017
8/20/1955,32,0.906139091
8/21/1955,27,0.764554858
8/22/1955,24,0.679604318
8/23/1955,22,0.622970625
8/24/1955,20,0.566336932
8/25/1955,17,0.481386392
8/26/1955,18,0.509703239
8/27/1955,38,1.07604017
8/28/1955,54,1.529109716
8/29/1955,50,1.41584233
8/30/1955,33,0.934455938
8/31/1955,82,2.321981421
9/1/1955,89,2.520199347
9/2/1955,38,1.07604017
9/3/1955,34,0.962772784
9/4/1955,26,0.736238011
9/5/1955,24,0.679604318
9/6/1955,23,0.651287472
9/7/1955,21,0.594653778
9/8/1955,18,0.509703239
9/9/1955,15,0.424752699
9/10/1955,14,0.396435852
9/11/1955,12,0.339802159
9/12/1955,12,0.339802159
9/13/1955,12,0.339802159
9/14/1955,11,0.311485313
9/15/1955,10,0.283168466
9/16/1955,9.2,0.260514989
9/17/1955,8.6,0.243524881
9/18/1955,8.1,0.229366457
9/19/1955,8.1,0.229366457
9/20/1955,8.1,0.229366457
9/21/1955,8.1,0.229366457
9/22/1955,8.1,0.229366457
9/23/1955,9.2,0.260514989
9/24/1955,13,0.368119006
9/25/1955,17,0.481386392
9/26/1955,27,0.764554858
9/27/1955,21,0.594653778
9/28/1955,17,0.481386392
9/29/1955,16,0.453069545
9/30/1955,14,0.396435852
10/1/1955,12,0.339802159
10/2/1955,13,0.368119006
10/3/1955,12,0.339802159
10/4/1955,10,0.283168466
10/5/1955,9.2,0.260514989
10/6/1955,8.6,0.243524881
10/7/1955,12,0.339802159
10/8/1955,23,0.651287472
10/9/1955,24,0.679604318
10/10/1955,25,0.707921165
10/11/1955,19,0.538020085
10/12/1955,15,0.424752699
10/13/1955,12,0.339802159
10/14/1955,10,0.283168466
10/15/1955,8.6,0.243524881
10/16/1955,9.2,0.260514989
10/17/1955,27,0.764554858
10/18/1955,18,0.509703239
10/19/1955,10,0.283168466
10/20/1955,8.6,0.243524881
10/21/1955,7.5,0.212376349
10/22/1955,6.9,0.195386241
10/23/1955,6.4,0.181227818
10/24/1955,5.8,0.16423771
10/25/1955,5.2,0.147247602
10/26/1955,5,0.141584233
10/27/1955,4.6,0.130257494
10/28/1955,4.6,0.130257494
10/29/1955,4.1,0.116099071
10/30/1955,3.5,0.099108963
10/31/1955,3.5,0.099108963
11/1/1955,3.5,0.099108963
11/2/1955,4.6,0.130257494
11/3/1955,6.4,0.181227818
11/4/1955,6.4,0.181227818
11/5/1955,6.4,0.181227818
11/6/1955,8.1,0.229366457
11/7/1955,6.9,0.195386241
11/8/1955,6.9,0.195386241
11/9/1955,6.9,0.195386241
11/10/1955,8.1,0.229366457
11/11/1955,8.1,0.229366457
11/12/1955,8.6,0.243524881
11/13/1955,8.1,0.229366457
11/14/1955,8.1,0.229366457
11/15/1955,8.1,0.229366457
11/16/1955,7.5,0.212376349
11/17/1955,7.5,0.212376349
11/18/1955,7.5,0.212376349
11/19/1955,7.5,0.212376349
11/20/1955,7.5,0.212376349
11/21/1955,8.1,0.229366457
11/22/1955,7.5,0.212376349
11/23/1955,55,1.557426563
11/24/1955,71,2.010496108
11/25/1955,52,1.472476023
11/26/1955,54,1.529109716
11/27/1955,39,1.104357017
11/28/1955,29,0.821188551
11/29/1955,24,0.679604318
11/30/1955,18,0.509703239
12/1/1955,17,0.481386392
12/2/1955,272,7.702182273
12/3/1955,192,5.436834546
12/4/1955,130,3.681190057
12/5/1955,76,2.152080341
12/6/1955,66,1.868911875
12/7/1955,53,1.500792869
12/8/1955,45,1.274258097
12/9/1955,37,1.047723324
12/10/1955,28,0.792871705
12/11/1955,25,0.707921165
12/12/1955,22,0.622970625
12/13/1955,20,0.566336932
12/14/1955,19,0.538020085
12/15/1955,17,0.481386392
12/16/1955,17,0.481386392
12/17/1955,17,0.481386392
12/18/1955,22,0.622970625
12/19/1955,86,2.435248807
12/20/1955,123,3.482972131
12/21/1955,70,1.982179261
12/22/1955,50,1.41584233
12/23/1955,39,1.104357017
12/24/1955,34,0.962772784
12/25/1955,32,0.906139091
12/26/1955,29,0.821188551
12/27/1955,27,0.764554858
12/28/1955,25,0.707921165
12/29/1955,22,0.622970625
12/30/1955,19,0.538020085
12/31/1955,17,0.481386392
1/1/1956,17,0.481386392
1/2/1956,17,0.481386392
1/3/1956,16,0.453069545
1/4/1956,16,0.453069545
1/5/1956,15,0.424752699
1/6/1956,15,0.424752699
1/7/1956,15,0.424752699
1/8/1956,14,0.396435852
1/9/1956,13,0.368119006
1/10/1956,12,0.339802159
1/11/1956,12,0.339802159
1/12/1956,10,0.283168466
1/13/1956,9.2,0.260514989
1/14/1956,10,0.283168466
1/15/1956,11,0.311485313
1/16/1956,11,0.311485313
1/17/1956,10,0.283168466
1/18/1956,12,0.339802159
1/19/1956,63,1.783961335
1/20/1956,71,2.010496108
1/21/1956,58,1.642377102
1/22/1956,172,4.870497614
1/23/1956,420,11.89307557
1/24/1956,346,9.797628921
1/25/1956,160,4.530695455
1/26/1956,92,2.605149886
1/27/1956,68,1.925545568
1/28/1956,53,1.500792869
1/29/1956,47,1.33089179
1/30/1956,43,1.217624403
1/31/1956,50,1.41584233
2/1/1956,62,1.755644489
2/2/1956,84,2.378615114
2/3/1956,123,3.482972131
2/4/1956,128,3.624556364
2/5/1956,127,3.596239517
2/6/1956,261,7.390696961
2/7/1956,223,6.31465679
2/8/1956,132,3.73782375
2/9/1956,501,14.18674014
2/10/1956,528,14.951295
2/11/1956,434,12.28951142
2/12/1956,267,7.56059804
2/13/1956,170,4.813863921
2/14/1956,131,3.709506904
2/15/1956,117,3.313071051
2/16/1956,792,22.4269425
2/17/1956,504,14.27169068
2/18/1956,287,8.126934972
2/19/1956,188,5.323567159
2/20/1956,145,4.105942756
2/21/1956,116,3.284754205
2/22/1956,93,2.633466733
2/23/1956,76,2.152080341
2/24/1956,68,1.925545568
2/25/1956,64,1.812278182
2/26/1956,59,1.670693949
2/27/1956,56,1.585743409
2/28/1956,53,1.500792869
2/29/1956,52,1.472476023
3/1/1956,43,1.217624403
3/2/1956,42,1.189307557
3/3/1956,454,12.85584835
3/4/1956,516,14.61149284
3/5/1956,236,6.682775796
3/6/1956,145,4.105942756
3/7/1956,123,3.482972131
3/8/1956,97,2.746734119
3/9/1956,78,2.208714034
3/10/1956,65,1.840595028
3/11/1956,570,16.14060256
3/12/1956,943,26.70278634
3/13/1956,917,25.96654832
3/14/1956,504,14.27169068
3/15/1956,446,12.62931358
3/16/1956,672,19.02892091
3/17/1956,468,13.25228421
3/18/1956,250,7.079211648
3/19/1956,170,4.813863921
3/20/1956,131,3.709506904
3/21/1956,106,3.001585739
3/22/1956,92,2.605149886
3/23/1956,88,2.4918825
3/24/1956,74,2.095446648
3/25/1956,66,1.868911875
3/26/1956,58,1.642377102
3/27/1956,50,1.41584233
3/28/1956,45,1.274258097
3/29/1956,53,1.500792869
3/30/1956,60,1.699010796
3/31/1956,50,1.41584233
4/1/1956,42,1.189307557
4/2/1956,38,1.07604017
4/3/1956,36,1.019406477
4/4/1956,34,0.962772784
4/5/1956,32,0.906139091
4/6/1956,29,0.821188551
4/7/1956,29,0.821188551
4/8/1956,25,0.707921165
4/9/1956,20,0.566336932
4/10/1956,286,8.098618125
4/11/1956,434,12.28951142
4/12/1956,186,5.266933466
4/13/1956,88,2.4918825
4/14/1956,60,1.699010796
4/15/1956,45,1.274258097
4/16/1956,37,1.047723324
4/17/1956,29,0.821188551
4/18/1956,24,0.679604318
4/19/1956,20,0.566336932
4/20/1956,15,0.424752699
4/21/1956,13,0.368119006
4/22/1956,12,0.339802159
4/23/1956,11,0.311485313
4/24/1956,13,0.368119006
4/25/1956,19,0.538020085
4/26/1956,25,0.707921165
4/27/1956,23,0.651287472
4/28/1956,19,0.538020085
4/29/1956,16,0.453069545
4/30/1956,13,0.368119006
5/1/1956,11,0.311485313
5/2/1956,10,0.283168466
5/3/1956,14,0.396435852
5/4/1956,16,0.453069545
5/5/1956,17,0.481386392
5/6/1956,18,0.509703239
5/7/1956,16,0.453069545
5/8/1956,14,0.396435852
5/9/1956,11,0.311485313
5/10/1956,9.2,0.260514989
5/11/1956,8.4,0.237861511
5/12/1956,7,0.198217926
5/13/1956,7,0.198217926
5/14/1956,7,0.198217926
5/15/1956,5.6,0.158574341
5/16/1956,4.9,0.138752548
5/17/1956,4.3,0.12176244
5/18/1956,4.3,0.12176244
5/19/1956,3.8,0.107604017
5/20/1956,3.8,0.107604017
5/21/1956,4.3,0.12176244
5/22/1956,4.9,0.138752548
5/23/1956,4.3,0.12176244
5/24/1956,4.9,0.138752548
5/25/1956,4.9,0.138752548
5/26/1956,5.6,0.158574341
5/27/1956,6.3,0.178396134
5/28/1956,4.9,0.138752548
5/29/1956,4.9,0.138752548
5/30/1956,4.3,0.12176244
5/31/1956,3.8,0.107604017
6/1/1956,3.3,0.093445594
6/2/1956,3.3,0.093445594
6/3/1956,6.3,0.178396134
6/4/1956,7.7,0.218039719
6/5/1956,6.3,0.178396134
6/6/1956,4.9,0.138752548
6/7/1956,3.8,0.107604017
6/8/1956,3.3,0.093445594
6/9/1956,3.3,0.093445594
6/10/1956,2.8,0.07928717
6/11/1956,3.8,0.107604017
6/12/1956,11,0.311485313
6/13/1956,190,5.380200852
6/14/1956,648,18.34931659
6/15/1956,1250,35.39605824
6/16/1956,2340,66.26142103
6/17/1956,1210,34.26338438
6/18/1956,564,15.97070148
6/19/1956,1110,31.43169972
6/20/1956,672,19.02892091
6/21/1956,223,6.31465679
6/22/1956,125,3.539605824
6/23/1956,85,2.40693196
6/24/1956,60,1.699010796
6/25/1956,46,1.302574943
6/26/1956,36,1.019406477
6/27/1956,37,1.047723324
6/28/1956,129,3.65287321
6/29/1956,133,3.766140597
6/30/1956,422,11.94970926
7/1/1956,137,3.879407983
7/2/1956,81,2.293664574
7/3/1956,55,1.557426563
7/4/1956,51,1.444159176
7/5/1956,232,6.569508409
7/6/1956,188,5.323567159
7/7/1956,92,2.605149886
7/8/1956,132,3.73782375
7/9/1956,411,11.63822395
7/10/1956,298,8.438420284
7/11/1956,184,5.210299773
7/12/1956,131,3.709506904
7/13/1956,80,2.265347727
7/14/1956,55,1.557426563
7/15/1956,39,1.104357017
7/16/1956,29,0.821188551
7/17/1956,23,0.651287472
7/18/1956,19,0.538020085
7/19/1956,18,0.509703239
7/20/1956,16,0.453069545
7/21/1956,16,0.453069545
7/22/1956,15,0.424752699
7/23/1956,13,0.368119006
7/24/1956,18,0.509703239
7/25/1956,22,0.622970625
7/26/1956,46,1.302574943
7/27/1956,34,0.962772784
7/28/1956,24,0.679604318
7/29/1956,68,1.925545568
7/30/1956,354,10.02416369
7/31/1956,143,4.049309063
8/1/1956,101,2.860001506
8/2/1956,64,1.812278182
8/3/1956,42,1.189307557
8/4/1956,55,1.557426563
8/5/1956,153,4.332477529
8/6/1956,81,2.293664574
8/7/1956,71,2.010496108
8/8/1956,42,1.189307557
8/9/1956,26,0.736238011
8/10/1956,18,0.509703239
8/11/1956,13,0.368119006
8/12/1956,10,0.283168466
8/13/1956,8.4,0.237861511
8/14/1956,40,1.132673864
8/15/1956,37,1.047723324
8/16/1956,24,0.679604318
8/17/1956,18,0.509703239
8/18/1956,12,0.339802159
8/19/1956,8.4,0.237861511
8/20/1956,8.4,0.237861511
8/21/1956,8.4,0.237861511
8/22/1956,8.4,0.237861511
8/23/1956,8.4,0.237861511
8/24/1956,8.4,0.237861511
8/25/1956,8.4,0.237861511
8/26/1956,7.7,0.218039719
8/27/1956,7.7,0.218039719
8/28/1956,7,0.198217926
8/29/1956,7,0.198217926
8/30/1956,7,0.198217926
8/31/1956,8.4,0.237861511
9/1/1956,58,1.642377102
9/2/1956,110,3.114853125
9/3/1956,106,3.001585739
9/4/1956,66,1.868911875
9/5/1956,47,1.33089179
9/6/1956,88,2.4918825
9/7/1956,422,11.94970926
9/8/1956,269,7.617231733
9/9/1956,108,3.058219432
9/10/1956,62,1.755644489
9/11/1956,42,1.189307557
9/12/1956,42,1.189307557
9/13/1956,21,0.594653778
9/14/1956,18,0.509703239
9/15/1956,15,0.424752699
9/16/1956,11,0.311485313
9/17/1956,10,0.283168466
9/18/1956,9.2,0.260514989
9/19/1956,8.4,0.237861511
9/20/1956,24,0.679604318
9/21/1956,26,0.736238011
9/22/1956,38,1.07604017
9/23/1956,156,4.417428068
9/24/1956,2780,78.72083353
9/25/1956,1290,36.5287321
9/26/1956,511,14.46990861
9/27/1956,217,6.14475571
9/28/1956,129,3.65287321
9/29/1956,92,2.605149886
9/30/1956,335,9.486143608
10/1/1956,1020,28.88318352
10/2/1956,672,19.02892091
10/3/1956,540,15.29109716
10/4/1956,600,16.99010796
10/5/1956,272,7.702182273
10/6/1956,192,5.436834546
10/7/1956,179,5.06871554
10/8/1956,121,3.426338438
10/9/1956,80,2.265347727
10/10/1956,60,1.699010796
10/11/1956,50,1.41584233
10/12/1956,43,1.217624403
10/13/1956,38,1.07604017
10/14/1956,32,0.906139091
10/15/1956,29,0.821188551
10/16/1956,24,0.679604318
10/17/1956,22,0.622970625
10/18/1956,20,0.566336932
10/19/1956,18,0.509703239
10/20/1956,29,0.821188551
10/21/1956,55,1.557426563
10/22/1956,70,1.982179261
10/23/1956,52,1.472476023
10/24/1956,39,1.104357017
10/25/1956,29,0.821188551
10/26/1956,25,0.707921165
10/27/1956,50,1.41584233
10/28/1956,39,1.104357017
10/29/1956,29,0.821188551
10/30/1956,23,0.651287472
10/31/1956,19,0.538020085
11/1/1956,18,0.509703239
11/2/1956,16,0.453069545
11/3/1956,14,0.396435852
11/4/1956,13,0.368119006
11/5/1956,13,0.368119006
11/6/1956,12,0.339802159
11/7/1956,54,1.529109716
11/8/1956,234,6.626142103
11/9/1956,88,2.4918825
11/10/1956,55,1.557426563
11/11/1956,40,1.132673864
11/12/1956,30,0.849505398
11/13/1956,25,0.707921165
11/14/1956,21,0.594653778
11/15/1956,20,0.566336932
11/16/1956,19,0.538020085
11/17/1956,28,0.792871705
11/18/1956,46,1.302574943
11/19/1956,43,1.217624403
11/20/1956,32,0.906139091
11/21/1956,25,0.707921165
11/22/1956,28,0.792871705
11/23/1956,32,0.906139091
11/24/1956,25,0.707921165
11/25/1956,22,0.622970625
11/26/1956,20,0.566336932
11/27/1956,18,0.509703239
11/28/1956,17,0.481386392
11/29/1956,16,0.453069545
11/30/1956,16,0.453069545
12/1/1956,16,0.453069545
12/2/1956,16,0.453069545
12/3/1956,16,0.453069545
12/4/1956,15,0.424752699
12/5/1956,15,0.424752699
12/6/1956,14,0.396435852
12/7/1956,15,0.424752699
12/8/1956,20,0.566336932
12/9/1956,34,0.962772784
12/10/1956,34,0.962772784
12/11/1956,30,0.849505398
12/12/1956,26,0.736238011
12/13/1956,100,2.831684659
12/14/1956,500,14.1584233
12/15/1956,400,11.32673864
12/16/1956,200,5.663369318
12/17/1956,100,2.831684659
12/18/1956,80,2.265347727
12/19/1956,70,1.982179261
12/20/1956,350,9.910896307
12/21/1956,900,25.48516193
12/22/1956,600,16.99010796
12/23/1956,3000,84.95053978
12/24/1956,4500,127.4258097
12/25/1956,1500,42.47526989
12/26/1956,600,16.99010796
12/27/1956,400,11.32673864
12/28/1956,250,7.079211648
12/29/1956,180,5.097032387
12/30/1956,140,3.964358523
12/31/1956,120,3.398021591
1/1/1957,110,3.114853125
1/2/1957,100,2.831684659
1/3/1957,90,2.548516193
1/4/1957,85,2.40693196
1/5/1957,80,2.265347727
1/6/1957,75,2.123763494
1/7/1957,70,1.982179261
1/8/1957,65,1.840595028
1/9/1957,62,1.755644489
1/10/1957,60,1.699010796
1/11/1957,54,1.529109716
1/12/1957,51,1.444159176
1/13/1957,45,1.274258097
1/14/1957,46,1.302574943
1/15/1957,46,1.302574943
1/16/1957,48,1.359208636
1/17/1957,45,1.274258097
1/18/1957,41,1.16099071
1/19/1957,39,1.104357017
1/20/1957,37,1.047723324
1/21/1957,37,1.047723324
1/22/1957,44,1.24594125
1/23/1957,305,8.636638211
1/24/1957,320,9.061390909
1/25/1957,158,4.474061762
1/26/1957,127,3.596239517
1/27/1957,111,3.143169972
1/28/1957,90,2.548516193
1/29/1957,73,2.067129801
1/30/1957,96,2.718417273
1/31/1957,105,2.973268892
2/1/1957,81,2.293664574
2/2/1957,88,2.4918825
2/3/1957,103,2.916635199
2/4/1957,92,2.605149886
2/5/1957,94,2.66178358
2/6/1957,123,3.482972131
2/7/1957,109,3.086536279
2/8/1957,86,2.435248807
2/9/1957,68,1.925545568
2/10/1957,58,1.642377102
2/11/1957,49,1.387525483
2/12/1957,41,1.16099071
2/13/1957,36,1.019406477
2/14/1957,32,0.906139091
2/15/1957,28,0.792871705
2/16/1957,27,0.764554858
2/17/1957,31,0.877822244
2/18/1957,62,1.755644489
2/19/1957,117,3.313071051
2/20/1957,92,2.605149886
2/21/1957,68,1.925545568
2/22/1957,51,1.444159176
2/23/1957,38,1.07604017
2/24/1957,36,1.019406477
2/25/1957,63,1.783961335
2/26/1957,79,2.237030881
2/27/1957,63,1.783961335
2/28/1957,46,1.302574943
3/1/1957,37,1.047723324
3/2/1957,33,0.934455938
3/3/1957,32,0.906139091
3/4/1957,57,1.614060256
3/5/1957,84,2.378615114
3/6/1957,73,2.067129801
3/7/1957,55,1.557426563
3/8/1957,42,1.189307557
3/9/1957,34,0.962772784
3/10/1957,30,0.849505398
3/11/1957,25,0.707921165
3/12/1957,210,5.946537784
3/13/1957,516,14.61149284
3/14/1957,276,7.815449659
3/15/1957,149,4.219210142
3/16/1957,90,2.548516193
3/17/1957,65,1.840595028
3/18/1957,212,6.003171478
3/19/1957,265,7.503964347
3/20/1957,147,4.162576449
3/21/1957,199,5.635052472
3/22/1957,354,10.02416369
3/23/1957,223,6.31465679
3/24/1957,388,10.98693648
3/25/1957,422,11.94970926
3/26/1957,212,6.003171478
3/27/1957,131,3.709506904
3/28/1957,99,2.803367813
3/29/1957,82,2.321981421
3/30/1957,70,1.982179261
3/31/1957,62,1.755644489
4/1/1957,792,22.4269425
4/2/1957,411,11.63822395
4/3/1957,206,5.833270398
4/4/1957,480,13.59208636
4/5/1957,1220,34.54655284
4/6/1957,696,19.70852523
4/7/1957,287,8.126934972
4/8/1957,203,5.748319858
4/9/1957,149,4.219210142
4/10/1957,115,3.256437358
4/11/1957,160,4.530695455
4/12/1957,331,9.372876222
4/13/1957,181,5.125349233
4/14/1957,111,3.143169972
4/15/1957,82,2.321981421
4/16/1957,68,1.925545568
4/17/1957,388,10.98693648
4/18/1957,298,8.438420284
4/19/1957,162,4.587329148
4/20/1957,99,2.803367813
4/21/1957,153,4.332477529
4/22/1957,125,3.539605824
4/23/1957,88,2.4918825
4/24/1957,66,1.868911875
4/25/1957,51,1.444159176
4/26/1957,41,1.16099071
4/27/1957,33,0.934455938
4/28/1957,27,0.764554858
4/29/1957,24,0.679604318
4/30/1957,51,1.444159176
5/1/1957,52,1.472476023
5/2/1957,217,6.14475571
5/3/1957,354,10.02416369
5/4/1957,232,6.569508409
5/5/1957,111,3.143169972
5/6/1957,68,1.925545568
5/7/1957,45,1.274258097
5/8/1957,33,0.934455938
5/9/1957,27,0.764554858
5/10/1957,27,0.764554858
5/11/1957,536,15.17782977
5/12/1957,239,6.767726335
5/13/1957,115,3.256437358
5/14/1957,73,2.067129801
5/15/1957,52,1.472476023
5/16/1957,192,5.436834546
5/17/1957,82,2.321981421
5/18/1957,58,1.642377102
5/19/1957,60,1.699010796
5/20/1957,42,1.189307557
5/21/1957,24,0.679604318
5/22/1957,18,0.509703239
5/23/1957,234,6.626142103
5/24/1957,538,15.23446347
5/25/1957,105,2.973268892
5/26/1957,52,1.472476023
5/27/1957,63,1.783961335
5/28/1957,48,1.359208636
5/29/1957,26,0.736238011
5/30/1957,19,0.538020085
5/31/1957,16,0.453069545
6/1/1957,14,0.396435852
6/2/1957,14,0.396435852
6/3/1957,16,0.453069545
6/4/1957,44,1.24594125
6/5/1957,92,2.605149886
6/6/1957,92,2.605149886
6/7/1957,54,1.529109716
6/8/1957,109,3.086536279
6/9/1957,97,2.746734119
6/10/1957,212,6.003171478
6/11/1957,82,2.321981421
6/12/1957,41,1.16099071
6/13/1957,25,0.707921165
6/14/1957,17,0.481386392
6/15/1957,15,0.424752699
6/16/1957,12,0.339802159
6/17/1957,12,0.339802159
6/18/1957,12,0.339802159
6/19/1957,12,0.339802159
6/20/1957,11,0.311485313
6/21/1957,64,1.812278182
6/22/1957,82,2.321981421
6/23/1957,68,1.925545568
6/24/1957,115,3.256437358
6/25/1957,84,2.378615114
6/26/1957,46,1.302574943
6/27/1957,28,0.792871705
6/28/1957,28,0.792871705
6/29/1957,37,1.047723324
6/30/1957,39,1.104357017
7/1/1957,22,0.622970625
7/2/1957,14,0.396435852
7/3/1957,9.9,0.280336781
7/4/1957,8.4,0.237861511
7/5/1957,7.1,0.201049611
7/6/1957,6.3,0.178396134
7/7/1957,5.6,0.158574341
7/8/1957,5.3,0.150079287
7/9/1957,5,0.141584233
7/10/1957,5.3,0.150079287
7/11/1957,5,0.141584233
7/12/1957,4.7,0.133089179
7/13/1957,4.4,0.124594125
7/14/1957,4.4,0.124594125
7/15/1957,4.2,0.118930756
7/16/1957,4.2,0.118930756
7/17/1957,4.2,0.118930756
7/18/1957,4.4,0.124594125
7/19/1957,4.7,0.133089179
7/20/1957,5.3,0.150079287
7/21/1957,12,0.339802159
7/22/1957,9.9,0.280336781
7/23/1957,13,0.368119006
7/24/1957,8.9,0.252019935
7/25/1957,8.4,0.237861511
7/26/1957,58,1.642377102
7/27/1957,51,1.444159176
7/28/1957,24,0.679604318
7/29/1957,11,0.311485313
7/30/1957,8.4,0.237861511
7/31/1957,61,1.727327642
8/1/1957,82,2.321981421
8/2/1957,36,1.019406477
8/3/1957,37,1.047723324
8/4/1957,52,1.472476023
8/5/1957,31,0.877822244
8/6/1957,19,0.538020085
8/7/1957,14,0.396435852
8/8/1957,10,0.283168466
8/9/1957,8.4,0.237861511
8/10/1957,6.7,0.189722872
